1592992211.4869013,21.87,21.62,21.56,21.75,21.69,21.44,21.62,21.75,21.69,21.69,21.56,21.75,21.62,21.75,21.75,-127.00,508,516,521,532,525,534,537,535,537,538,529,530,500,466,426,380,22.9699974060,81.41
1592992512.206058,21.87,21.62,21.56,21.75,21.69,21.44,21.62,21.81,21.69,21.75,21.62,21.75,21.69,21.75,21.81,-127.00,508,516,521,532,526,535,537,535,537,538,529,529,497,466,429,380,23.0000000000,81.34
1592992811.845526,21.87,21.62,21.56,21.81,21.75,21.44,21.62,21.81,21.75,21.75,21.62,21.81,21.69,21.81,21.81,-127.00,508,516,520,532,526,534,537,535,537,538,529,529,497,462,426,382,23.0299987792,81.53
1592993111.6274264,21.94,21.69,21.62,21.81,21.75,21.50,21.69,21.87,21.75,21.81,21.69,21.81,21.69,21.81,21.87,-127.00,508,516,520,532,526,534,537,536,537,539,529,530,498,466,427,377,23.0499992370,81.62
1592993411.3467026,21.94,21.69,21.62,21.87,21.75,21.50,21.69,21.87,21.81,21.81,21.69,21.81,21.75,21.81,21.87,-127.00,508,516,521,532,526,534,537,535,537,538,529,529,498,463,423,377,23.0699996948,81.59
1592993712.1188738,22.00,21.75,21.62,21.87,21.81,21.50,21.75,21.87,21.81,21.81,21.69,21.87,21.75,21.87,21.87,-127.00,508,516,521,532,526,534,537,535,537,538,528,530,498,465,425,376,23.0799980163,81.62
1592994012.0878434,22.00,21.75,21.69,21.94,21.81,21.56,21.75,21.87,21.81,21.81,21.75,21.87,21.75,21.87,21.94,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,496,465,428,378,23.1199989318,81.57
1592994311.8256207,22.00,21.75,21.69,21.94,21.87,21.56,21.75,21.94,21.87,21.87,21.75,21.87,21.81,21.87,21.94,-127.00,508,516,521,532,526,534,537,535,536,538,528,530,498,464,423,377,23.0999984741,81.63
1592994611.4677696,22.00,21.75,21.69,21.94,21.87,21.56,21.75,21.94,21.87,21.87,21.75,21.87,21.81,21.87,21.94,-127.00,508,516,521,532,526,535,537,535,536,538,529,529,496,465,429,380,23.1299972534,81.63
1592994912.175731,22.06,21.75,21.75,21.94,21.87,21.56,21.81,21.94,21.87,21.87,21.81,21.94,21.81,21.94,21.94,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,498,463,424,377,23.1399993896,81.51
1592995211.8561573,22.06,21.81,21.75,22.00,21.87,21.62,21.81,21.94,21.87,21.94,21.81,21.94,21.81,21.94,22.00,-127.00,508,516,520,532,525,534,538,535,537,539,529,530,495,462,427,379,23.1699981689,81.61
1592995511.5287201,22.06,21.81,21.75,22.00,21.94,21.62,21.81,22.00,21.94,21.94,21.81,21.94,21.87,21.94,22.00,-127.00,508,516,521,531,526,534,537,535,537,538,529,530,497,461,424,379,23.1599998474,81.71
1592995811.3658872,22.06,21.81,21.75,22.00,21.94,21.62,21.81,22.00,21.94,21.94,21.81,22.00,21.87,22.00,22.00,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,496,462,427,379,23.1599998474,81.76
1592996112.1161985,22.06,21.81,21.81,22.00,21.94,21.69,21.81,22.00,21.94,21.94,21.81,22.00,21.87,22.00,22.00,-127.00,508,516,521,532,526,534,537,535,537,539,529,529,496,465,427,376,23.1800003051,81.77
1592996411.8223236,22.12,21.87,21.81,22.06,21.94,21.69,21.87,22.00,21.94,21.94,21.87,22.00,21.87,22.00,22.06,-127.00,508,516,520,532,526,534,537,535,537,538,529,529,497,461,423,378,23.1599998474,81.76
1592996711.4801543,22.12,21.87,21.81,22.06,22.00,21.69,21.87,22.00,21.94,21.94,21.87,22.00,21.87,22.00,22.06,-127.00,508,516,521,532,526,534,537,536,537,538,529,530,495,460,424,379,23.1800003051,81.71
1592997012.2689013,22.12,21.87,21.81,22.06,22.00,21.69,21.87,22.00,21.94,21.94,21.87,22.00,21.94,22.00,22.06,-127.00,508,516,520,532,526,535,537,535,537,538,529,529,496,459,421,376,23.1899986267,81.82
1592997312.0288675,22.12,21.87,21.81,22.06,22.00,21.69,21.87,22.06,22.00,22.00,21.87,22.00,21.94,22.00,22.06,-127.00,508,516,520,532,526,534,537,535,537,539,529,529,495,463,425,374,23.1999969482,81.87
1592997611.9552646,22.12,21.87,21.81,22.06,22.00,21.69,21.87,22.06,22.00,22.00,21.87,22.06,21.94,22.00,22.06,-127.00,508,516,520,532,527,535,537,535,537,539,529,530,495,463,425,373,23.2399978637,81.81
1592997911.6859343,22.12,21.87,21.87,22.06,22.00,21.69,21.87,22.06,22.00,22.00,21.87,22.06,21.94,22.00,22.06,-127.00,508,516,521,532,526,534,537,535,537,538,528,530,496,463,423,372,23.2299995422,81.88
1592998211.3820312,22.19,21.94,21.87,22.06,22.00,21.69,21.87,22.06,22.00,22.00,21.87,22.06,21.94,22.06,22.06,-127.00,508,516,521,532,526,535,537,535,537,538,529,530,495,458,421,376,23.2500000000,81.94
1592998512.1714857,22.19,21.94,21.87,22.12,22.00,21.75,21.94,22.06,22.00,22.00,21.94,22.06,21.94,22.06,22.12,-127.00,508,516,521,532,526,534,537,535,537,538,528,530,496,460,420,372,23.2399978637,81.86
1592998811.823839,22.19,21.94,21.87,22.06,22.00,21.75,21.94,22.06,22.00,22.06,21.94,22.06,22.00,22.06,22.12,-127.00,508,516,521,532,526,534,537,536,537,539,529,530,494,459,424,375,23.2700004577,81.96
1592999111.7456179,22.19,21.94,21.87,22.12,22.00,21.75,21.94,22.06,22.00,22.00,21.94,22.06,22.00,22.06,22.12,-127.00,508,516,521,533,526,534,537,535,537,539,529,530,494,463,424,372,23.2799987792,81.86
1592999411.4686341,22.19,21.94,21.87,22.12,22.06,21.75,21.94,22.06,22.00,22.06,21.94,22.06,22.00,22.06,22.12,-127.00,508,516,521,532,526,535,537,535,537,539,529,529,494,461,424,374,23.2500000000,81.99
1592999712.137942,22.19,21.94,21.87,22.12,22.06,21.75,21.94,22.06,22.06,22.06,21.94,22.06,22.00,22.06,22.12,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,496,461,419,371,23.2500000000,82.01
1593000012.2843668,22.19,21.94,21.94,22.12,22.06,21.75,21.94,22.06,22.06,22.06,21.94,22.06,22.00,22.06,22.12,-127.00,508,518,521,532,526,534,537,535,537,538,529,531,496,462,420,371,23.2599983215,82.04
1593000312.0170465,22.19,21.94,21.87,22.12,22.06,21.75,21.94,22.12,22.00,22.06,21.94,22.12,22.00,22.06,22.12,-127.00,508,516,521,532,526,534,537,535,536,538,529,530,496,459,419,372,23.2500000000,81.76
1593000611.6535437,22.25,21.94,21.94,22.12,22.06,21.75,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.06,22.12,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,493,459,424,374,23.2700004577,81.87
1593000911.371604,22.25,21.94,21.94,22.12,22.06,21.75,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.12,22.12,-127.00,509,517,521,532,526,534,537,535,537,538,529,530,496,461,419,371,23.2799987792,81.97
1593001211.4486108,22.25,21.94,21.94,22.19,22.06,21.81,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.06,22.12,-127.00,508,516,521,532,526,534,537,535,538,538,529,530,496,459,419,372,23.2599983215,81.97
1593001512.0961032,22.25,21.94,21.94,22.19,22.06,21.81,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.12,22.12,-127.00,508,516,520,532,526,534,537,535,538,539,529,529,494,461,424,373,23.2599983215,81.97
1593001811.8424456,22.25,21.94,21.94,22.12,22.06,21.81,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.06,22.19,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,493,459,423,374,23.2999992370,81.95
1593002111.5589077,22.25,22.00,21.94,22.19,22.12,21.81,21.94,22.12,22.06,22.06,21.94,22.12,22.00,22.12,22.12,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,496,461,420,371,23.2599983215,82.05
1593002412.1932237,22.25,21.94,21.94,22.19,22.12,21.81,21.94,22.12,22.06,22.06,22.00,22.12,22.00,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,494,462,424,372,23.2799987792,82.08
1593002711.9223359,22.25,22.00,21.94,22.12,22.12,21.81,22.00,22.12,22.06,22.06,21.94,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,495,461,425,376,23.2999992370,81.97
1593003012.0252593,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,509,517,521,532,526,534,537,535,537,538,529,529,495,461,425,375,23.2999992370,81.82
1593003311.8401024,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,517,521,532,526,534,537,535,537,539,529,530,494,460,424,376,23.3400001525,82.08
1593003611.4686558,22.25,22.00,21.94,22.19,22.06,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,509,516,521,532,526,534,537,535,537,538,529,530,495,462,425,373,23.2999992370,82.26
1593003912.1956828,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,495,461,426,376,23.3199996948,82.26
1593004211.8647392,22.25,21.94,21.94,22.19,22.06,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,520,532,526,534,537,535,537,539,529,529,497,462,420,370,23.3099975585,82.20
1593004511.7488496,22.25,21.94,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,536,537,539,529,530,497,462,420,371,23.3199996948,82.26
1593004811.748772,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,494,462,425,374,23.2999992370,82.34
1593005111.721324,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,509,517,521,533,526,535,538,536,537,539,529,530,496,459,419,370,23.2899971008,82.42
1593005411.3963137,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,517,521,532,526,534,537,535,536,538,529,530,497,461,421,372,23.3499984741,82.27
1593005712.15881,22.25,22.00,21.94,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,494,461,424,373,23.2899971008,82.31
1593006011.9307933,22.31,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.12,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,517,520,532,526,534,537,535,537,538,530,529,495,458,419,372,23.2799987792,82.33
1593006311.5513873,22.25,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,509,516,521,532,526,534,537,535,537,539,529,530,493,458,422,374,23.3199996948,82.32
1593006612.3163867,22.25,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.06,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,520,532,526,534,537,535,537,538,529,530,493,459,423,374,23.2399978637,82.35
1593006912.0482235,22.25,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.12,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,535,537,535,537,539,529,530,494,461,422,369,23.2799987792,82.41
1593007211.7152035,22.25,22.00,22.00,22.19,22.12,21.87,22.00,22.12,22.12,22.12,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,536,537,539,529,530,495,457,418,372,23.2799987792,82.38
1593007511.3921533,22.25,21.94,22.00,22.19,22.12,21.87,22.00,22.12,22.12,22.12,22.00,22.12,22.06,22.12,22.19,-127.00,508,517,521,532,526,535,537,535,537,538,529,530,494,456,417,370,23.2899971008,82.36
1593007811.4986749,22.31,22.00,22.00,22.19,22.12,21.87,22.00,22.12,22.12,22.12,22.00,22.12,22.06,22.12,22.19,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,494,456,417,371,23.3199996948,82.46
1593008112.24355,22.31,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.12,22.06,22.00,22.12,22.06,22.12,22.19,-127.00,510,519,523,533,527,535,538,536,538,540,530,531,496,459,417,368,23.3499984741,82.50
1593008412.1666636,22.31,22.00,22.00,22.19,22.12,21.81,22.00,22.12,22.12,22.12,22.00,22.19,22.06,22.12,22.19,-127.00,508,517,521,532,526,534,537,535,537,538,529,530,494,458,416,367,23.3599967956,82.53
1593008711.8857334,22.31,22.00,22.00,22.19,22.12,21.87,22.00,22.19,22.06,22.12,22.00,22.19,22.06,22.19,22.19,-127.00,508,517,521,532,526,534,537,535,537,539,529,530,492,456,420,371,23.3799972534,82.58
1593009011.7725837,22.31,22.00,22.00,22.25,22.12,21.87,22.00,22.19,22.12,22.12,22.00,22.19,22.06,22.19,22.25,-127.00,508,516,521,532,527,535,537,535,537,539,528,530,493,455,417,370,23.3999977111,82.61
1593009311.407841,22.31,22.00,22.00,22.19,22.12,21.87,22.00,22.19,22.12,22.12,22.00,22.12,22.06,22.19,22.25,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,492,457,421,370,23.3799972534,82.63
1593009612.1409662,22.31,22.00,22.00,22.19,22.12,21.87,22.00,22.19,22.12,22.12,22.00,22.19,22.12,22.19,22.25,-127.00,508,517,521,532,526,534,537,535,537,539,529,530,494,456,416,369,23.3599967956,82.62
1593009911.8362625,22.31,22.00,22.00,22.25,22.12,21.87,22.00,22.19,22.12,22.12,22.00,22.19,22.06,22.19,22.25,-127.00,508,516,521,532,526,534,538,535,537,539,529,530,493,457,421,372,23.3099975585,82.68
1593010212.0932078,22.31,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.12,22.12,22.00,22.19,22.12,22.19,22.25,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,493,457,420,372,23.3899993896,82.68
1593010511.7933493,22.31,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.12,22.12,22.00,22.19,22.12,22.19,22.25,-127.00,508,517,521,532,526,534,537,535,537,538,529,530,493,460,421,368,23.4099998474,82.68
1593010811.5456545,22.37,22.06,22.00,22.25,22.19,21.87,22.06,22.19,22.12,22.12,22.06,22.19,22.12,22.19,22.25,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,495,457,416,368,23.4599990844,82.69
1593011112.229624,22.37,22.06,22.06,22.25,22.19,21.87,22.06,22.19,22.12,22.19,22.06,22.19,22.12,22.25,22.25,-127.00,508,516,521,533,526,534,537,535,537,538,528,530,496,460,417,367,23.4699974060,82.73
1593011412.1179755,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,-127.00,508,517,521,532,526,534,537,535,537,539,529,530,493,459,422,370,23.4499969482,82.69
1593011711.8070884,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,-127.00,508,516,521,532,526,534,537,537,537,539,529,530,493,460,421,367,23.3799972534,82.73
1593012011.7785378,22.37,22.06,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,-127.00,509,517,521,532,526,535,537,535,537,539,530,530,492,456,420,370,23.4199981689,82.71
1593012311.4052675,22.37,22.12,22.06,22.31,22.19,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,-127.00,508,516,521,532,526,535,537,535,537,539,529,530,493,455,417,370,23.4199981689,82.63
1593012612.148796,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.31,22.19,22.19,22.12,22.25,22.19,22.31,22.31,-127.00,509,517,521,533,527,535,538,536,538,539,529,530,495,459,417,366,23.4599990844,82.65
1593012911.7742522,22.44,22.12,22.12,22.31,22.25,22.00,22.12,22.25,22.25,22.25,22.12,22.31,22.19,22.31,22.37,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,492,457,421,370,23.4199981689,82.59
1593013211.4106257,22.44,22.19,22.12,22.31,22.31,22.00,22.19,22.31,22.25,22.25,22.12,22.31,22.25,22.31,22.37,-127.00,508,516,521,532,527,534,537,535,537,539,529,530,494,459,419,365,23.5299987792,82.70
1593013512.1559088,22.44,22.19,22.12,22.37,22.31,22.00,22.19,22.31,22.25,22.25,22.19,22.31,22.25,22.31,22.37,-127.00,508,516,521,532,526,535,537,535,537,539,529,530,494,460,419,365,23.5399971008,82.56
1593013811.8672886,22.50,22.19,22.12,22.37,22.31,22.00,22.19,22.37,22.31,22.31,22.19,22.31,22.25,22.37,22.44,-127.00,508,516,521,532,526,536,537,535,537,539,529,530,493,459,419,365,23.6299972534,82.66
1593014111.4981754,22.50,22.19,22.19,22.37,22.31,22.06,22.25,22.37,22.31,22.31,22.19,22.37,22.25,22.37,22.44,-127.00,508,516,521,532,527,534,537,535,537,539,529,530,492,459,419,364,23.6299972534,82.74
1593014412.280515,22.50,22.25,22.19,22.37,22.37,22.06,22.25,22.37,22.31,22.31,22.25,22.37,22.31,22.37,22.44,-127.00,508,517,521,532,526,535,537,535,538,539,528,530,493,458,416,363,23.6199989318,82.72
1593014712.0444722,22.56,22.25,22.19,22.44,22.37,22.12,22.25,22.37,22.31,22.37,22.25,22.37,22.31,22.44,22.44,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,493,454,414,366,23.5999984741,82.93
1593015011.6859672,22.56,22.25,22.19,22.44,22.37,22.12,22.25,22.44,22.37,22.37,22.25,22.44,22.31,22.44,22.50,-127.00,510,517,521,532,526,534,537,535,537,538,530,530,494,455,414,365,23.6399993896,82.93
1593015311.4020228,22.56,22.31,22.25,22.50,22.37,22.12,22.31,22.44,22.37,22.37,22.31,22.44,22.37,22.44,22.50,-127.00,508,516,521,532,526,534,538,535,537,538,529,530,494,457,415,364,23.6499977111,82.84
1593015611.4365072,22.62,22.25,22.25,22.50,22.44,22.12,22.31,22.50,22.37,22.44,22.31,22.44,22.37,22.50,22.50,-127.00,508,516,521,532,526,534,537,535,536,538,529,530,494,456,416,367,23.5999984741,82.74
1593015912.140304,22.62,22.31,22.31,22.50,22.44,22.19,22.31,22.50,22.44,22.44,22.31,22.50,22.37,22.50,22.56,-127.00,508,516,521,532,526,534,537,535,537,538,529,530,495,458,415,364,23.6699981689,82.77
1593016211.8115797,22.62,22.31,22.31,22.50,22.44,22.19,22.37,22.50,22.44,22.44,22.37,22.50,22.44,22.50,22.56,-127.00,509,517,521,532,526,534,537,536,537,538,529,530,493,455,417,369,23.6599998474,82.28
1593016511.4903789,22.62,22.31,22.31,22.50,22.44,22.19,22.37,22.50,22.44,22.44,22.31,22.50,22.44,22.50,22.56,-127.00,508,516,521,532,526,534,537,535,537,539,529,530,490,453,416,366,23.6299972534,83.13
1593016812.1194746,22.69,22.31,22.31,22.56,22.50,22.19,22.37,22.50,22.44,22.44,22.37,22.50,22.44,22.50,22.56,-127.00,509,516,521,532,526,534,537,535,537,539,529,530,490,456,415,360,23.6599998474,83.28
1593017111.740563,22.69,22.37,22.31,22.56,22.50,22.25,22.37,22.50,22.50,22.44,22.37,22.56,22.50,22.56,22.62,-127.00,508,517,521,532,526,535,537,535,537,539,529,530,491,451,412,364,23.7799987792,83.17
1593017411.4984446,22.75,22.19,22.37,22.62,22.56,22.25,22.37,22.37,22.50,22.44,22.37,22.56,22.50,22.50,22.62,-127.00,508,516,522,532,526,535,537,535,537,539,528,530,491,454,411,357,23.7799987792,83.84
