1593327612.1239686,20.75,20.37,20.37,20.56,20.44,20.12,20.37,20.50,20.44,20.50,20.37,20.56,20.44,20.56,20.62,-127.00,510,519,523,535,528,536,539,538,539,541,531,532,514,488,452,408,21.8199996948,75.18,14850
1593327911.8580341,20.31,19.69,19.94,20.06,20.12,19.69,19.81,19.31,20.06,19.56,19.81,20.00,20.06,19.69,20.19,-127.00,511,519,523,534,528,537,540,538,539,541,531,532,516,490,460,421,21.0299987792,73.04,14850
1593328211.870046,20.31,19.62,19.81,20.00,20.00,19.69,19.81,19.50,20.00,19.69,19.81,20.00,20.00,19.81,20.12,-127.00,510,519,523,534,528,537,539,538,539,540,531,532,517,488,454,417,21.2599983215,74.28,14850
1593328511.870949,20.50,19.94,20.00,20.25,20.19,19.94,20.06,20.12,20.12,20.12,20.06,20.25,20.19,20.25,20.31,-127.00,510,519,523,534,528,537,539,537,539,541,531,532,514,489,457,416,21.6599998474,74.88,14850
1593328811.9209118,20.62,20.19,20.19,20.44,20.31,20.06,20.25,20.50,20.31,20.44,20.31,20.44,20.31,20.50,20.50,-127.00,510,519,523,534,528,537,539,538,539,541,531,532,515,486,450,411,21.8499984741,74.77,14850
1593329111.7462835,20.75,20.37,20.31,20.56,20.44,20.19,20.37,20.69,20.44,20.56,20.44,20.56,20.44,20.62,20.62,-127.00,511,519,523,534,528,537,539,538,539,541,531,532,512,486,454,412,21.9499969482,75.29,14850
1593329411.5770211,20.44,19.87,20.06,20.19,20.25,19.75,19.94,19.69,20.12,19.81,20.00,20.12,20.19,19.94,20.31,-127.00,510,519,523,534,528,537,539,537,540,541,531,532,516,488,457,421,21.2399978637,73.32,14850
1593329711.3928266,20.31,19.69,19.87,20.06,20.06,19.75,19.81,19.56,20.00,19.69,19.87,20.00,20.06,19.81,20.12,-127.00,510,519,523,534,528,537,539,537,539,541,531,532,516,488,456,420,21.2099990844,74.25,14850
1593330012.1383617,20.50,19.94,20.00,20.25,20.19,19.94,20.06,20.12,20.19,20.12,20.12,20.25,20.19,20.25,20.31,-127.00,511,519,523,534,528,537,539,537,539,541,531,532,514,488,457,416,21.5999984741,74.96,14850
1593330311.9648552,20.62,20.19,20.19,20.44,20.31,20.06,20.25,20.44,20.31,20.37,20.25,20.44,20.31,20.50,20.50,-127.00,511,519,523,534,528,537,539,537,539,541,531,532,514,485,450,413,21.8799972534,74.83,14850
1593330611.7262385,20.75,20.37,20.31,20.56,20.44,20.19,20.37,20.62,20.44,20.56,20.44,20.56,20.44,20.62,20.62,-127.00,511,519,523,534,528,537,539,537,539,541,531,532,512,484,453,413,21.9300003051,75.28,14850
1593330911.5291874,20.81,20.50,20.44,20.69,20.56,20.31,20.50,20.75,20.56,20.69,20.50,20.62,20.50,20.75,20.75,-127.00,511,519,523,534,528,537,539,537,539,541,531,532,511,485,452,409,22.0399971008,75.68,14850
1593331211.4041638,20.94,20.62,20.50,20.75,20.62,20.37,20.56,20.87,20.62,20.75,20.62,20.75,20.62,20.87,20.87,-127.00,511,519,523,535,528,537,539,538,539,541,531,532,511,486,451,405,22.0999984741,76.05,14850
1593331512.1668289,21.00,20.69,20.62,20.81,20.75,20.50,20.69,20.94,20.75,20.87,20.69,20.81,20.69,20.94,20.94,-127.00,511,519,523,535,528,537,539,537,539,541,532,532,509,483,451,407,22.1399993896,76.30,14850
1593331812.0020623,21.12,20.81,20.69,20.94,20.81,20.56,20.81,21.06,20.81,20.94,20.81,20.94,20.81,21.06,21.06,-127.00,510,519,523,535,528,537,539,538,539,541,531,532,511,483,445,400,22.2199974060,76.53,14850
