1593241211.4890172,21.31,20.94,20.94,21.25,21.12,20.87,21.00,21.19,21.12,21.12,21.00,21.19,21.06,21.19,21.19,-127.00,510,519,522,534,528,536,539,537,538,540,531,532,498,467,431,381,22.4099998474,80.99,14850
1593241512.2805023,21.37,21.06,21.00,21.31,21.19,20.94,21.06,21.25,21.19,21.19,21.06,21.25,21.12,21.25,21.25,-127.00,510,518,523,534,528,536,539,537,538,540,531,533,498,464,427,379,22.4699974060,81.10,14850
1593241812.0922472,21.44,21.12,21.06,21.31,21.25,20.94,21.12,21.31,21.25,21.25,21.12,21.31,21.19,21.31,21.31,-127.00,510,518,523,534,528,537,539,537,539,541,531,531,497,467,428,373,22.5099983215,81.29,14850
1593242111.8040464,21.50,21.12,21.12,21.37,21.25,21.00,21.19,21.37,21.25,21.31,21.19,21.31,21.25,21.31,21.37,-127.00,510,518,522,534,528,536,539,537,538,541,531,532,496,463,426,374,22.5499992370,81.53,14850
1593242412.144929,21.50,21.19,21.19,21.37,21.31,21.06,21.25,21.44,21.31,21.37,21.25,21.37,21.25,21.37,21.44,-127.00,510,518,524,534,528,536,539,537,539,540,531,532,498,464,421,369,22.5699996948,82.13,14850
1593242711.8450577,21.56,21.25,21.19,21.44,21.37,21.12,21.25,21.44,21.37,21.37,21.25,21.37,21.31,21.44,21.44,-127.00,510,518,523,534,528,536,539,537,539,541,531,531,495,463,424,369,22.6399993896,82.22,14850
1593243011.572172,21.56,21.31,21.25,21.50,21.44,21.12,21.31,21.50,21.37,21.44,21.31,21.44,21.37,21.44,21.50,-127.00,510,518,523,534,528,536,539,537,539,540,531,532,497,463,419,366,22.6599998474,81.92,14850
1593243311.3625958,21.62,21.31,21.25,21.56,21.44,21.19,21.37,21.50,21.44,21.50,21.31,21.50,21.37,21.50,21.56,-127.00,511,518,523,534,528,536,539,537,539,540,531,532,494,461,422,368,22.6699981689,82.30,14850
1593243612.1062903,21.62,21.37,21.31,21.56,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.50,21.56,-127.00,511,518,523,534,528,537,539,537,540,540,531,532,494,461,421,366,22.6999969482,82.42,14850
1593243911.8486362,21.69,21.44,21.37,21.62,21.50,21.25,21.44,21.62,21.50,21.56,21.44,21.56,21.44,21.56,21.62,-127.00,510,519,523,534,528,536,539,537,539,541,531,531,492,456,418,367,22.7399978637,82.09,14850
1593244211.68103,21.69,21.44,21.37,21.62,21.56,21.31,21.50,21.62,21.56,21.56,21.44,21.62,21.50,21.62,21.62,-127.00,510,519,523,534,528,536,539,537,539,541,531,532,492,456,418,365,22.7999992370,82.46,14850
1593244511.5937026,21.50,20.94,21.25,21.37,21.37,21.00,21.19,21.00,21.31,21.06,21.12,21.31,21.31,21.06,21.37,-127.00,510,519,523,534,528,536,539,537,539,540,531,532,501,468,430,384,22.1699981689,79.11,14850
1593244811.2995565,21.44,20.94,21.12,21.31,21.25,21.00,21.12,21.00,21.25,21.00,21.06,21.25,21.19,21.06,21.31,-127.00,510,518,523,534,528,536,539,537,539,541,530,532,501,471,431,378,22.2700004577,80.54,14850
1593245112.1385596,21.50,21.12,21.19,21.37,21.31,21.00,21.19,21.25,21.31,21.25,21.19,21.37,21.25,21.25,21.37,-127.00,510,518,523,534,528,536,539,537,539,540,531,532,499,466,429,381,22.4799995422,80.79,14850
1593245411.9346504,21.56,21.19,21.25,21.50,21.37,21.12,21.25,21.37,21.37,21.37,21.25,21.44,21.31,21.37,21.44,-127.00,510,519,523,534,527,536,539,537,539,540,531,532,498,464,427,380,22.5599975585,81.12,14850
1593245711.705586,21.56,21.25,21.25,21.50,21.44,21.12,21.31,21.50,21.44,21.44,21.31,21.50,21.37,21.50,21.50,-127.00,510,519,523,534,528,536,539,537,539,541,531,533,500,467,424,374,22.6199989318,81.01,14850
1593246011.7658887,21.62,21.31,21.31,21.56,21.44,21.19,21.37,21.50,21.44,21.50,21.37,21.50,21.44,21.50,21.56,-127.00,511,519,522,534,528,537,539,537,539,541,532,532,497,464,427,378,22.6800003051,80.99,14850
1593246311.6006098,21.69,21.37,21.31,21.62,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.56,-127.00,510,519,523,534,528,537,539,537,539,540,531,532,499,464,422,372,22.7199974060,81.10,14850
1593246611.3371408,21.69,21.44,21.37,21.62,21.50,21.25,21.44,21.56,21.50,21.56,21.44,21.56,21.50,21.56,21.62,-127.00,510,519,523,534,528,537,539,537,539,541,531,532,496,465,425,371,22.7399978637,81.32,14850
1593246911.412912,21.69,21.44,21.37,21.62,21.56,21.25,21.44,21.62,21.56,21.56,21.44,21.62,21.50,21.62,21.62,-127.00,510,518,523,534,528,536,539,537,539,541,531,532,497,465,426,372,22.7599983215,81.37,14850
1593247212.2123554,21.75,21.50,21.44,21.69,21.56,21.31,21.50,21.62,21.56,21.56,21.50,21.62,21.50,21.62,21.69,-127.00,510,518,523,534,528,536,539,537,539,541,531,531,498,464,421,368,22.7799987792,81.53,14850
1593247511.9531243,21.75,21.50,21.44,21.69,21.62,21.37,21.50,21.69,21.62,21.62,21.50,21.62,21.56,21.69,21.69,-127.00,510,519,523,534,528,537,539,538,539,540,531,532,497,460,420,371,22.7999992370,81.69,14850
1593247811.6598096,21.81,21.50,21.50,21.75,21.62,21.37,21.56,21.75,21.62,21.69,21.56,21.69,21.56,21.69,21.75,-127.00,510,519,523,534,528,537,539,537,539,541,531,532,494,460,422,371,22.8299980163,81.75,14850
