1234544440303030
1234544440303030
1592897111.6969137,22.25,22.00,21.94,22.19,22.06,21.81,22.00,22.19,22.06,22.12,22.00,22.12,22.06,22.19,22.19,513,518,520,531,525,535,537,537,539,540,531,532,23.2999992370,80.86
1592897411.041395,22.25,22.06,21.94,22.19,22.12,21.81,22.00,22.19,22.12,22.12,22.00,22.19,22.06,22.25,22.25,513,518,521,531,526,535,538,537,539,541,531,533,23.3099975585,80.83
1592897711.3806107,22.31,22.06,21.94,22.19,22.12,21.87,22.00,22.25,22.12,22.12,22.06,22.19,22.06,22.25,22.25,514,519,522,532,527,536,538,538,540,542,532,534,23.3299980163,80.92
1592898011.8259206,22.31,22.06,22.00,22.19,22.12,21.87,22.06,22.25,22.12,22.12,22.06,22.19,22.06,22.25,22.25,514,519,521,532,526,535,538,537,540,542,532,533,23.3400001525,80.87
1592898311.2761214,22.31,22.06,22.00,22.19,22.12,21.87,22.06,22.25,22.12,22.19,22.06,22.19,22.12,22.25,22.25,513,518,521,531,526,535,537,536,538,540,531,532,23.3599967956,80.90
1592898611.67553,22.31,22.06,22.00,22.19,22.12,21.87,22.06,22.25,22.12,22.19,22.06,22.19,22.12,22.25,22.25,513,517,519,530,525,534,537,536,538,540,531,532,23.3599967956,81.73
1592898911.0695105,22.31,22.06,22.00,22.25,22.19,21.87,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.25,512,517,520,531,526,534,537,536,539,540,531,532,23.3899993896,80.95
1592899211.46802,22.31,22.06,22.00,22.25,22.19,21.87,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,512,517,520,530,525,534,538,536,538,540,530,532,23.3999977111,80.93
1592899511.7754343,22.37,22.06,22.00,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.12,22.25,22.31,513,519,520,531,525,534,537,536,539,540,530,532,23.4300003051,80.91
1592899811.34539,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.12,22.25,22.31,513,518,520,531,525,534,538,536,539,541,531,532,23.3999977111,80.98
1592900111.7336202,22.37,22.06,22.06,22.31,22.19,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.31,22.31,513,518,520,530,525,534,537,536,539,540,531,532,23.4300003051,81.09
1592900411.3078334,22.37,22.12,22.06,22.31,22.19,21.94,22.12,22.31,22.19,22.25,22.12,22.25,22.19,22.31,22.31,513,518,520,530,525,535,537,536,539,540,531,532,23.4599990844,80.99
1592900711.6528604,22.37,22.12,22.06,22.31,22.19,21.94,22.12,22.31,22.19,22.25,22.12,22.25,22.19,22.31,22.31,513,518,521,531,526,535,538,537,540,541,531,533,23.4599990844,81.00
1592901011.044329,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.31,22.19,22.25,22.12,22.25,22.19,22.31,22.31,514,519,522,532,527,536,539,538,540,543,533,534,23.4599990844,80.99
1592901311.4163687,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.31,22.25,22.25,22.12,22.31,22.19,22.31,22.31,514,518,521,531,526,535,538,537,539,541,532,533,23.4799995422,81.00
1592901611.923984,22.44,22.12,22.12,22.37,22.25,22.00,22.19,22.37,22.25,22.25,22.19,22.31,22.19,22.31,22.37,513,519,521,531,526,535,538,537,540,543,534,534,23.4799995422,81.89
1592901911.323032,22.44,22.06,22.12,22.37,22.25,21.94,22.12,22.25,22.25,22.25,22.12,22.31,22.19,22.25,22.37,514,519,521,531,526,535,538,537,540,542,532,534,23.3599967956,82.40
1592902211.6466699,22.37,21.87,22.06,22.31,22.25,21.94,22.06,22.12,22.19,22.12,22.06,22.25,22.19,22.06,22.31,514,519,521,533,527,536,539,538,540,542,532,533,23.1599998474,83.95
1592902511.0008788,22.37,21.94,22.06,22.31,22.19,21.87,22.06,22.12,22.19,22.12,22.06,22.25,22.19,22.06,22.31,513,518,521,531,525,535,538,537,539,543,532,533,23.3599967956,83.82
1592902811.3798497,22.37,21.87,22.06,22.31,22.19,21.94,22.06,22.12,22.19,22.12,22.06,22.25,22.19,22.06,22.31,514,519,521,531,526,535,538,537,540,542,532,533,23.1599998474,84.42
1592903111.7699833,22.37,21.87,22.06,22.25,22.19,21.87,22.06,22.06,22.19,22.12,22.06,22.19,22.12,22.00,22.31,514,518,520,531,526,535,538,537,539,541,532,532,23.1800003051,84.52
1592903411.151827,22.37,21.87,22.06,22.25,22.19,21.87,22.06,22.06,22.19,22.06,22.06,22.19,22.12,22.00,22.31,514,519,521,532,527,536,538,538,540,542,532,533,23.1999969482,84.74
1592903711.547523,22.37,21.81,22.06,22.25,22.19,21.87,22.06,22.06,22.19,22.06,22.06,22.25,22.12,22.00,22.25,514,518,521,531,526,535,538,537,541,541,532,533,23.2299995422,84.69
1592904011.251638,22.37,21.81,22.00,22.25,22.19,21.87,22.00,22.06,22.19,22.06,22.00,22.19,22.12,22.00,22.31,515,519,521,531,526,535,538,537,539,541,532,533,23.1800003051,84.90
1592904311.5729556,22.37,21.81,22.00,22.25,22.12,21.87,22.00,22.00,22.12,22.06,22.00,22.19,22.12,22.00,22.25,513,518,521,531,526,535,538,537,540,541,532,534,23.1999969482,84.84
1592904611.9819202,22.31,21.87,22.00,22.25,22.12,21.87,22.00,22.06,22.19,22.06,22.00,22.19,22.12,22.00,22.25,513,518,520,530,525,534,537,536,539,540,531,532,23.2299995422,84.98
1592904911.457335,22.37,21.87,22.06,22.25,22.19,21.87,22.00,22.06,22.19,22.12,22.06,22.19,22.12,22.06,22.25,512,518,520,530,525,534,537,536,539,542,531,532,23.2399978637,84.84
1592905211.8642972,22.37,21.94,22.06,22.31,22.19,21.87,22.06,22.12,22.19,22.12,22.06,22.25,22.12,22.06,22.31,512,517,520,530,525,534,536,536,538,540,531,531,23.2700004577,84.79
1592905511.1796389,22.37,21.94,22.06,22.25,22.19,21.87,22.06,22.12,22.19,22.12,22.06,22.25,22.12,22.06,22.31,512,517,521,530,525,534,537,536,538,540,531,532,23.3799972534,84.53
1592905811.6078713,22.37,21.94,22.00,22.25,22.19,21.87,22.00,22.12,22.12,22.12,22.06,22.19,22.12,22.06,22.25,512,517,520,530,526,534,537,536,538,540,531,532,23.1999969482,84.78
1592906110.9517634,22.31,21.94,22.00,22.25,22.12,21.87,22.00,22.12,22.12,22.06,22.00,22.19,22.12,22.00,22.25,512,517,519,530,525,534,537,536,538,540,531,533,23.1699981689,85.19
1592906411.2748933,22.31,21.87,22.00,22.19,22.12,21.87,22.00,22.06,22.12,22.06,22.00,22.19,22.12,22.00,22.25,512,517,521,530,525,534,537,536,538,540,530,532,23.1499977111,85.27
1592906711.6987484,22.31,21.87,22.00,22.19,22.12,21.81,22.00,22.06,22.12,22.06,22.00,22.19,22.12,22.00,22.25,512,517,520,530,526,536,537,536,539,540,530,531,23.1499977111,85.42
1592907011.039741,22.31,21.94,22.00,22.25,22.12,21.87,22.00,22.06,22.12,22.06,22.00,22.19,22.12,22.06,22.25,512,517,519,530,525,534,537,536,538,540,530,532,23.3400001525,84.60
1592907311.4719994,22.31,21.94,22.00,22.25,22.19,21.87,22.06,22.12,22.12,22.12,22.06,22.19,22.12,22.06,22.25,512,517,521,530,525,534,537,536,538,540,530,532,23.3899993896,84.41
1592907611.156917,22.37,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.12,22.12,22.06,22.19,22.12,22.12,22.25,512,517,520,530,525,534,537,536,538,540,531,532,23.4199981689,84.27
1592907911.519677,22.31,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.19,22.12,22.06,22.19,22.12,22.12,22.25,512,517,520,530,525,534,537,536,539,540,531,531,23.4199981689,84.16
1592908211.8484178,22.37,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.19,22.12,22.06,22.19,22.12,22.12,22.25,512,517,520,530,525,534,537,536,538,540,531,532,23.3999977111,84.03
1592908511.296357,22.37,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.12,22.12,22.06,22.25,22.12,22.12,22.25,512,517,520,531,525,534,537,536,538,540,531,532,23.3899993896,83.96
1592908811.6852398,22.37,22.00,22.00,22.25,22.19,21.87,22.06,22.19,22.19,22.12,22.06,22.19,22.12,22.19,22.25,512,517,520,530,525,534,537,536,539,541,531,532,23.4499969482,83.87
1592909111.0340385,22.37,22.00,22.06,22.25,22.19,21.87,22.06,22.19,22.19,22.19,22.06,22.19,22.12,22.19,22.31,512,517,520,530,525,534,537,536,538,540,530,532,23.4199981689,83.76
1592909411.4142027,22.37,22.00,22.00,22.25,22.19,21.94,22.06,22.19,22.19,22.19,22.06,22.25,22.12,22.19,22.25,512,517,520,530,525,534,537,536,538,540,531,532,23.4499969482,83.77
1592909711.7967074,22.37,22.00,22.06,22.25,22.19,21.87,22.06,22.19,22.19,22.12,22.06,22.19,22.12,22.19,22.31,512,517,520,530,525,534,537,536,539,540,531,532,23.4399986267,83.77
1592910011.1258342,22.37,22.00,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.19,22.12,22.19,22.25,514,518,521,532,526,535,538,538,540,542,532,533,23.4599990844,83.74
1592910311.45234,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.19,22.19,22.19,22.06,22.25,22.12,22.19,22.31,512,517,520,530,525,534,537,538,539,540,531,532,23.4599990844,83.77
1592910611.8453102,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.19,22.31,512,517,520,530,525,534,537,536,539,540,531,532,23.4499969482,83.77
1592910911.2064033,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.19,22.19,22.19,22.06,22.25,22.12,22.19,22.31,512,517,520,530,525,534,537,536,539,540,531,532,23.4799995422,83.67
1592911211.8247354,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.19,22.31,513,518,520,530,525,534,537,537,539,541,531,532,23.4699974060,83.77
1592911511.1867282,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.19,22.31,513,518,520,531,525,535,539,536,539,541,531,533,23.4599990844,83.72
1592911811.5210137,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.19,22.31,514,519,521,532,527,536,538,538,540,542,532,533,23.4300003051,83.64
1592912111.8546362,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.12,22.19,22.31,513,519,521,532,526,536,538,538,540,542,532,533,23.4399986267,83.72
1592912411.2382886,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,514,519,521,532,526,536,538,537,540,542,534,534,23.4399986267,83.69
1592912711.6217842,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.19,22.31,514,519,521,532,527,536,539,538,540,542,532,533,23.4399986267,83.61
1592913010.96623,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,514,519,521,533,526,535,538,538,540,542,532,533,23.4499969482,83.64
1592913311.61801,22.37,22.06,22.06,22.31,22.19,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.12,22.25,22.31,515,520,522,533,528,537,539,539,541,543,533,535,23.4399986267,83.52
1592913612.0082176,22.37,22.06,22.06,22.31,22.25,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,514,519,521,532,526,536,539,537,540,542,532,533,23.4300003051,83.51
1592913911.3636706,22.37,22.06,22.06,22.25,22.19,21.94,22.12,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,514,519,521,532,526,536,538,537,540,542,532,533,23.4499969482,83.44
1592914211.7275894,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.19,22.19,22.19,22.06,22.25,22.12,22.25,22.31,514,519,522,532,526,536,538,538,540,542,532,534,23.4199981689,83.41
1592914511.1182873,22.37,22.06,22.06,22.31,22.19,21.87,22.12,22.25,22.19,22.19,22.06,22.25,22.19,22.19,22.31,514,519,521,532,526,536,538,538,540,542,532,533,23.4099998474,83.41
1592914811.893949,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,538,540,542,533,533,23.4199981689,83.41
1592915111.1985073,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,537,540,542,532,533,23.4499969482,83.41
1592915411.6107578,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,538,540,541,532,533,23.4399986267,83.39
1592915710.9595132,22.37,22.06,22.06,22.25,22.25,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.12,22.25,22.31,513,518,520,531,525,535,537,537,539,540,531,532,23.4399986267,83.31
1592916011.324917,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,513,519,521,531,526,535,537,537,539,541,531,532,23.4199981689,83.33
1592916311.7551107,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,513,518,520,532,525,535,537,537,538,540,531,532,23.4399986267,83.34
1592916611.1453526,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,513,518,520,530,525,534,538,536,539,540,531,532,23.4399986267,83.36
1592916911.4695458,22.37,22.06,22.06,22.31,22.25,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,513,518,520,531,525,534,537,536,539,540,531,532,23.4599990844,83.49
1592917211.8545287,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.12,22.25,22.31,513,518,520,531,525,534,537,536,539,541,531,532,23.4799995422,83.46
1592917511.263069,22.37,22.06,22.06,22.25,22.19,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,513,518,520,531,525,535,537,537,539,540,531,532,23.4599990844,83.52
1592917811.5690289,22.37,22.06,22.06,22.31,22.25,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,513,518,520,530,525,534,537,536,539,540,531,532,23.4499969482,83.51
1592918111.9600704,22.37,22.06,22.06,22.31,22.19,21.94,22.06,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,513,519,521,531,526,535,537,537,539,541,531,532,23.4599990844,83.49
1592918411.6991603,22.37,22.06,22.06,22.31,22.19,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,513,518,520,531,525,535,537,536,539,541,532,532,23.4499969482,83.39
1592918711.006103,22.37,22.06,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.06,22.25,22.19,22.25,22.31,514,520,522,532,527,536,539,538,540,542,533,534,23.4599990844,83.37
1592919011.3830743,22.37,22.06,22.06,22.25,22.25,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,538,541,542,532,533,23.4599990844,83.37
1592919311.7553208,22.37,22.06,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,538,540,542,532,533,23.4399986267,83.34
1592919611.0879502,22.44,22.06,22.06,22.25,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,526,536,538,538,540,541,532,534,23.4399986267,83.31
1592919911.4397037,22.44,22.06,22.12,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,527,536,538,538,540,542,533,534,23.4399986267,83.34
1592920211.8594565,22.44,22.12,22.12,22.31,22.25,21.94,22.06,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,527,536,539,538,540,542,532,534,23.4399986267,83.37
1592920511.237244,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,527,536,539,538,540,542,532,534,23.4699974060,83.29
1592920811.5519445,22.37,22.12,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,527,536,539,538,540,542,534,534,23.4599990844,83.26
1592921111.9604468,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,535,538,537,540,541,532,533,23.4799995422,83.15
1592921411.3614352,22.44,22.12,22.12,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,536,539,538,540,542,532,533,23.3899993896,83.24
1592921711.6670992,22.44,22.12,22.06,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,521,532,526,536,538,538,540,542,532,533,23.4099998474,83.29
1592922011.3499923,22.44,22.12,22.12,22.31,22.25,22.00,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,526,536,539,538,540,542,532,533,23.5000000000,83.25
1592922311.7419236,22.44,22.12,22.12,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.25,22.19,22.25,22.31,514,519,522,532,527,536,540,538,540,542,533,534,23.5000000000,83.32
1592922611.0444505,22.44,22.12,22.12,22.31,22.25,21.94,22.12,22.25,22.19,22.25,22.12,22.25,22.19,22.25,22.31,514,519,522,532,527,536,539,538,540,542,533,534,23.4499969482,83.22
1592922911.3958495,22.44,22.12,22.12,22.31,22.25,21.94,22.12,22.25,22.19,22.19,22.12,22.31,22.19,22.25,22.37,514,519,521,532,527,536,539,538,540,542,532,534,23.4799995422,83.21
1592923211.8038664,22.44,22.12,22.12,22.37,22.25,22.00,22.12,22.25,22.25,22.25,22.12,22.25,22.19,22.31,22.37,514,519,521,532,526,535,538,537,540,542,532,535,23.5099983215,83.17
1592923511.0984912,22.44,22.12,22.12,22.37,22.25,22.00,22.12,22.25,22.25,22.25,22.12,22.31,22.19,22.31,22.37,514,519,522,534,526,536,539,538,540,542,532,534,23.5000000000,83.20
1592923811.4819787,22.44,22.12,22.12,22.31,22.25,22.00,22.12,22.25,22.25,22.25,22.12,22.31,22.19,22.31,22.37,514,519,521,532,526,536,539,538,540,543,532,534,23.5799980163,83.23
1592924111.8978286,22.44,22.12,22.12,22.31,22.25,22.00,22.12,22.31,22.25,22.25,22.12,22.31,22.25,22.31,22.37,514,519,521,532,526,535,538,537,540,541,532,533,23.5799980163,83.24
1592924411.2400546,22.44,22.12,22.12,22.31,22.25,22.00,22.12,22.31,22.25,22.25,22.12,22.31,22.19,22.31,22.37,514,519,521,532,526,536,538,538,540,542,532,534,23.5999984741,83.24
1592924711.5645618,22.44,22.12,22.12,22.37,22.25,22.00,22.12,22.31,22.25,22.25,22.19,22.31,22.25,22.31,22.37,513,519,521,531,526,535,538,537,539,541,533,533,23.5499992370,83.23
1592925011.9566934,22.50,22.19,22.12,22.37,22.31,22.00,22.19,22.31,22.25,22.25,22.19,22.31,22.25,22.31,22.37,514,519,521,532,527,535,538,538,540,542,532,533,23.6199989318,83.21
1592925311.4041584,22.44,22.19,22.12,22.37,22.31,22.00,22.19,22.31,22.25,22.25,22.19,22.31,22.25,22.31,22.37,514,519,522,532,526,536,538,538,540,542,532,533,23.6099967956,83.09
1592925611.026608,22.50,22.19,22.12,22.37,22.31,22.06,22.19,22.31,22.25,22.25,22.19,22.31,22.25,22.31,22.37,514,519,522,532,527,536,538,538,540,542,532,533,23.5799980163,83.32
1592925911.4335375,22.50,22.19,22.19,22.37,22.31,22.06,22.19,22.37,22.25,22.31,22.19,22.31,22.25,22.31,22.37,513,519,521,531,526,535,538,537,540,541,532,533,23.5699996948,83.11
1592926211.8663702,22.50,22.19,22.19,22.37,22.31,22.06,22.19,22.37,22.31,22.31,22.19,22.37,22.25,22.31,22.44,514,519,521,532,526,536,539,538,540,542,532,534,23.6099967956,83.08
1592926511.1785457,22.50,22.19,22.19,22.37,22.31,22.06,22.19,22.37,22.31,22.31,22.19,22.37,22.25,22.37,22.44,514,519,521,532,526,535,538,537,540,541,532,533,23.5599975585,83.14
1592926811.578436,22.50,22.19,22.19,22.44,22.31,22.06,22.19,22.37,22.31,22.31,22.19,22.37,22.25,22.37,22.44,513,518,521,531,526,535,537,537,540,541,532,533,23.5900001525,83.15
1592927111.9580545,22.50,22.19,22.19,22.44,22.37,22.06,22.25,22.37,22.31,22.31,22.25,22.37,22.31,22.37,22.44,514,519,522,532,527,536,539,538,541,542,533,533,23.5699996948,83.18
1592927411.2705612,22.50,22.25,22.19,22.44,22.37,22.12,22.25,22.37,22.31,22.37,22.25,22.37,22.31,22.37,22.44,513,518,521,531,526,535,538,538,539,541,532,533,23.6199989318,83.22
1592927711.6352158,22.56,22.25,22.25,22.44,22.37,22.06,22.25,22.44,22.31,22.37,22.25,22.44,22.31,22.44,22.44,513,518,521,531,525,535,537,537,539,541,531,532,23.5699996948,83.13
1592928011.0589225,22.56,22.25,22.25,22.50,22.37,22.12,22.25,22.44,22.37,22.37,22.25,22.44,22.31,22.44,22.50,513,518,521,531,525,535,537,537,539,541,531,532,23.5999984741,83.16
1592928311.3716602,22.56,22.31,22.25,22.50,22.37,22.12,22.31,22.44,22.37,22.37,22.31,22.44,22.37,22.44,22.50,513,518,520,531,525,535,537,538,541,542,533,534,23.6399993896,83.20
