1593500411.6943932,20.75,20.44,20.37,20.69,20.56,20.31,20.44,20.69,20.56,20.62,20.44,20.62,20.50,20.62,20.62,-127.00,512,520,524,536,529,538,540,540,540,542,532,533,510,481,441,394,21.7399978637,77.36,14850
1593500711.4815345,20.87,20.62,20.56,20.87,20.69,20.44,20.56,20.94,20.69,20.81,20.62,20.75,20.62,20.81,20.81,-127.00,512,520,524,535,529,538,540,539,540,543,532,533,506,480,442,391,21.8599967956,77.83,14850
1593501011.3584335,20.94,20.69,20.62,20.94,20.75,20.50,20.69,21.06,20.75,20.94,20.69,20.87,20.69,20.94,20.87,-127.00,512,520,524,535,529,538,541,539,540,542,532,533,506,474,438,392,21.9199981689,78.44,14850
1593501311.6465435,21.06,20.81,20.75,21.00,20.81,20.56,20.75,21.12,20.81,21.00,20.81,20.94,20.75,21.06,21.00,-127.00,512,520,524,536,531,538,541,538,540,542,532,533,506,473,435,389,21.9699974060,78.71,14850
1593501611.7496574,21.12,20.94,20.81,21.06,20.94,20.69,20.87,21.19,20.87,21.06,20.87,21.00,20.87,21.12,21.06,-127.00,512,521,524,536,529,538,541,539,540,542,532,535,504,472,435,390,22.0399971008,78.88,14850
1593501911.6992052,21.19,21.00,20.87,21.19,21.00,20.75,20.94,21.25,21.00,21.19,20.94,21.06,20.94,21.19,21.12,-127.00,512,520,524,536,529,538,541,539,541,542,532,534,504,472,434,388,22.0900001525,79.55,14850
1593502211.5569358,21.25,21.06,20.94,21.25,21.06,20.81,21.06,21.37,21.06,21.25,21.00,21.19,21.00,21.31,21.25,-127.00,512,520,524,536,529,538,540,539,540,542,532,533,505,473,434,386,22.1800003051,79.22,14850
1593502511.3668406,21.31,21.12,21.00,21.31,21.12,20.87,21.06,21.44,21.12,21.31,21.06,21.25,21.12,21.31,21.25,-127.00,512,520,524,536,530,538,541,539,541,542,532,534,504,474,434,383,22.2399978637,79.18,14850
1593502812.1572134,21.37,21.19,21.12,21.37,21.19,20.94,21.19,21.50,21.19,21.37,21.19,21.31,21.19,21.44,21.37,-127.00,512,520,524,536,529,538,541,539,540,542,532,533,501,470,434,386,22.2999992370,79.32,14850
1593503112.1636891,21.50,21.31,21.19,21.44,21.25,21.00,21.25,21.56,21.31,21.44,21.25,21.37,21.25,21.50,21.44,-127.00,512,520,524,536,530,538,541,539,541,542,533,533,502,472,437,387,22.3499984741,79.07,14850
1593503411.9956977,21.50,21.25,21.19,21.44,21.31,21.06,21.25,21.50,21.31,21.37,21.25,21.37,21.25,21.44,21.44,-127.00,512,520,524,536,530,538,541,539,541,542,532,533,502,474,437,386,22.2999992370,78.98,14850
1593503711.8891354,21.50,21.25,21.19,21.44,21.31,21.06,21.25,21.44,21.31,21.37,21.25,21.37,21.25,21.44,21.44,-127.00,512,521,524,535,529,539,541,539,540,542,533,533,502,471,435,388,22.3199996948,78.89,14850
1593504011.7686462,21.50,21.31,21.19,21.44,21.31,21.06,21.25,21.44,21.31,21.37,21.25,21.37,21.25,21.44,21.44,-127.00,512,520,525,536,530,538,541,539,541,542,532,534,503,474,435,383,22.3400001525,78.89,14850
1593504311.7644663,21.50,21.31,21.25,21.44,21.37,21.06,21.31,21.44,21.37,21.37,21.25,21.44,21.31,21.44,21.44,-127.00,512,520,524,536,530,538,541,539,541,542,532,533,502,470,433,388,22.3599967956,78.87,14850
1593504611.5596907,21.56,21.31,21.25,21.50,21.37,21.12,21.31,21.50,21.37,21.44,21.31,21.44,21.31,21.44,21.44,-127.00,512,520,525,536,530,538,542,539,541,542,532,533,504,474,433,384,22.3899993896,78.80,14850
1593504911.4145195,21.56,21.37,21.31,21.56,21.44,21.12,21.31,21.56,21.44,21.50,21.31,21.50,21.37,21.50,21.50,-127.00,512,520,525,536,529,539,541,539,541,542,532,534,504,473,432,383,22.3999977111,78.90,14850
1593505211.6172833,21.56,21.37,21.31,21.56,21.44,21.19,21.37,21.56,21.44,21.44,21.37,21.50,21.37,21.50,21.56,-127.00,512,520,524,536,530,539,541,539,541,543,532,533,502,473,437,386,22.4099998474,78.88,14850
1593505511.4817226,21.62,21.37,21.31,21.56,21.44,21.19,21.37,21.50,21.44,21.44,21.37,21.50,21.37,21.50,21.50,-127.00,512,520,525,536,529,539,541,539,541,542,533,533,504,473,432,383,22.3999977111,79.08,14850
1593505811.490046,21.62,21.37,21.31,21.56,21.44,21.12,21.37,21.56,21.44,21.44,21.37,21.50,21.37,21.50,21.50,-127.00,512,521,525,536,530,538,541,539,540,542,533,534,503,470,432,385,22.4099998474,79.14,14850
1593506111.368071,21.62,21.37,21.31,21.56,21.44,21.19,21.37,21.50,21.44,21.44,21.37,21.50,21.37,21.50,21.56,-127.00,512,520,525,536,530,539,541,539,540,542,533,534,501,472,436,386,22.4199981689,79.17,14850
1593506412.1621754,21.62,21.37,21.31,21.56,21.44,21.19,21.37,21.56,21.44,21.50,21.37,21.50,21.37,21.50,21.56,-127.00,512,520,525,536,530,538,541,539,541,542,533,534,504,472,432,384,22.4099998474,79.27,14850
1593506712.1560092,21.62,21.37,21.31,21.56,21.44,21.19,21.37,21.56,21.44,21.50,21.37,21.50,21.44,21.50,21.56,-127.00,512,520,525,536,530,539,541,539,541,542,533,534,503,469,432,386,22.4499969482,79.36,14850
1593507012.0390196,21.62,21.37,21.31,21.56,21.44,21.19,21.37,21.56,21.44,21.50,21.37,21.50,21.44,21.50,21.56,-127.00,512,520,525,536,530,539,541,539,541,543,533,534,501,470,435,387,22.4499969482,79.38,14850
1593507311.8583705,21.62,21.37,21.31,21.62,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.50,21.44,21.50,21.56,-127.00,512,521,525,536,529,538,542,539,541,542,533,534,503,470,431,383,22.4599990844,79.54,14850
1593507611.6750312,21.62,21.37,21.37,21.62,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.50,21.56,-127.00,512,521,525,536,530,538,541,539,541,542,532,533,502,469,432,385,22.4699974060,79.59,14850
1593507911.557589,21.69,21.37,21.37,21.62,21.50,21.25,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.50,21.56,-127.00,512,520,525,536,530,539,541,539,540,543,533,534,501,470,435,384,22.4399986267,79.70,14850
1593508211.4116254,21.69,21.37,21.37,21.62,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.56,-127.00,512,520,525,536,530,538,541,539,541,542,533,534,503,472,430,380,22.4599990844,79.75,14850
1593508512.1952832,21.69,21.37,21.37,21.62,21.50,21.25,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.62,-127.00,512,520,525,536,530,539,541,539,541,543,533,534,500,470,434,383,22.4499969482,79.83,14850
1593508811.3515873,21.69,21.44,21.37,21.62,21.50,21.19,21.37,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.62,-127.00,512,520,525,536,530,538,541,539,541,544,533,534,500,468,431,384,22.4599990844,79.81,14850
1593509112.2561023,21.69,21.44,21.37,21.62,21.56,21.25,21.44,21.56,21.50,21.50,21.44,21.56,21.44,21.56,21.62,-127.00,512,521,525,536,530,539,542,539,542,543,533,534,500,469,434,384,22.4699974060,79.81,14850
1593509412.0883584,21.69,21.44,21.44,21.62,21.50,21.25,21.37,21.56,21.50,21.50,21.44,21.56,21.50,21.56,21.62,-127.00,512,520,525,536,530,538,541,539,541,543,533,534,501,472,433,380,22.4499969482,79.81,14850
1593509711.9484866,21.69,21.44,21.37,21.62,21.56,21.25,21.44,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.62,-127.00,512,521,525,536,530,538,541,539,541,542,532,534,502,469,428,380,22.4599990844,79.86,14850
1593510011.8519633,21.69,21.44,21.44,21.62,21.56,21.25,21.44,21.56,21.50,21.50,21.37,21.56,21.44,21.56,21.62,-127.00,512,521,525,536,530,538,541,539,541,543,533,535,502,467,429,382,22.4799995422,79.89,14850
