1592890511.374349,21.37,21.31,21.00,21.25,21.19,20.94,21.19,21.44,21.19,21.31,21.19,21.25,21.12,21.56,21.31,512,517,520,531,526,534,537,536,539,541,531,532,22.7099990844,79.64
1592890811.7515082,21.44,21.31,21.06,21.31,21.25,21.00,21.25,21.50,21.25,21.44,21.25,21.37,21.19,21.62,21.37,513,518,521,532,526,535,538,537,540,541,533,533,22.7599983215,79.81
1592891111.1561098,21.50,21.37,21.12,21.37,21.31,21.06,21.31,21.56,21.31,21.44,21.31,21.44,21.31,21.62,21.44,512,517,519,530,525,534,536,536,538,540,531,532,22.8199996948,79.92
1592891411.5537233,21.56,21.44,21.19,21.44,21.37,21.12,21.37,21.62,21.37,21.50,21.37,21.50,21.37,21.69,21.50,513,518,520,530,525,534,537,536,539,541,531,532,22.8699989318,80.17
1592891711.2355344,21.62,21.50,21.25,21.50,21.44,21.19,21.44,21.69,21.50,21.56,21.44,21.56,21.37,21.75,21.56,514,519,522,532,527,536,538,538,540,542,533,534,22.8599967956,80.19
1592892011.5968297,21.69,21.56,21.31,21.56,21.50,21.25,21.50,21.75,21.50,21.62,21.50,21.62,21.50,21.81,21.62,512,518,520,530,525,534,537,536,539,540,531,532,22.9099998474,80.31
1592892310.999691,21.69,21.62,21.37,21.62,21.56,21.31,21.56,21.75,21.56,21.69,21.50,21.62,21.56,21.81,21.69,513,518,521,531,525,535,537,537,539,541,531,532,22.9399986267,80.34
1592892611.2852194,21.81,21.69,21.44,21.62,21.56,21.37,21.56,21.81,21.62,21.75,21.56,21.69,21.56,21.87,21.75,513,518,520,531,525,534,537,536,539,540,531,532,22.9799995422,80.51
1592892911.6237793,21.81,21.69,21.50,21.69,21.62,21.37,21.62,21.87,21.69,21.75,21.62,21.75,21.62,21.87,21.75,513,518,520,531,525,535,537,536,539,540,531,532,23.0099983215,80.56
1592893211.3496,21.87,21.75,21.50,21.75,21.69,21.44,21.69,21.94,21.75,21.81,21.69,21.81,21.69,21.94,21.81,513,518,521,531,526,535,538,537,540,541,532,533,23.0399971008,80.52
1592893511.68138,21.94,21.75,21.56,21.75,21.69,21.50,21.75,21.94,21.75,21.81,21.69,21.81,21.69,21.94,21.87,513,517,520,531,525,535,538,540,539,541,531,533,23.0699996948,80.55
1592893811.028431,21.94,21.81,21.62,21.87,21.75,21.50,21.75,21.94,21.81,21.87,21.75,21.87,21.75,22.00,21.87,514,519,521,531,526,536,538,537,540,542,532,533,23.0900001525,80.74
1592894111.435572,22.00,21.81,21.62,21.87,21.81,21.56,21.75,22.00,21.81,21.94,21.75,21.94,21.81,22.00,21.94,513,518,520,531,525,534,538,537,539,541,531,532,23.1299972534,80.72
1592894411.7776728,22.00,21.87,21.69,21.87,21.81,21.56,21.81,22.00,21.87,21.94,21.81,21.94,21.81,22.06,22.00,513,518,521,531,526,535,539,538,540,541,532,533,23.1399993896,80.72
1592894711.1294992,22.06,21.87,21.69,21.94,21.87,21.62,21.81,22.06,21.87,21.94,21.81,21.94,21.87,22.06,22.00,513,518,520,531,526,535,537,536,539,541,531,532,23.1899986267,80.76
1592895011.5414572,22.06,21.94,21.75,22.00,21.87,21.62,21.87,22.06,21.94,22.00,21.87,22.00,21.87,22.12,22.06,513,518,521,531,526,535,538,537,539,541,532,533,23.1999969482,80.84
1592895311.9662402,22.12,21.94,21.75,22.00,21.94,21.69,21.87,22.06,21.94,22.00,21.87,22.00,21.94,22.12,22.06,513,518,520,531,525,535,537,536,539,541,531,532,23.2099990844,80.84
