1593586811.3104308,21.06,20.81,20.75,21.00,20.87,20.56,20.75,20.94,20.87,20.87,20.81,20.94,20.87,21.00,21.00,-127.00,514,522,526,538,531,539,544,541,542,544,534,535,500,470,431,377,22.1699981689,79.59,14850
1593587112.2499442,21.12,20.87,20.81,21.00,20.94,20.62,20.81,21.00,20.94,20.94,20.81,21.00,20.87,21.00,21.06,-127.00,514,522,526,537,531,540,543,541,542,544,534,535,498,465,428,380,22.2199974060,79.70,14850
1593587412.136263,21.19,20.87,20.81,21.06,20.94,20.69,20.87,21.06,20.94,21.00,20.87,21.06,20.94,21.06,21.06,-127.00,513,522,526,537,531,540,542,540,542,544,534,535,497,463,427,378,22.1999969482,80.12,14850
1593587712.0167375,21.19,20.94,20.87,21.12,21.00,20.75,20.94,21.06,21.00,21.00,20.94,21.06,21.00,21.06,21.12,-127.00,514,522,526,537,532,540,542,540,542,544,534,535,499,467,427,373,22.2599983215,80.28,14850
1593588012.2371826,21.19,20.94,20.94,21.12,21.00,20.75,20.94,21.12,21.06,21.06,20.94,21.12,21.00,21.12,21.19,-127.00,514,522,526,537,531,540,542,541,542,544,534,535,499,462,422,374,22.2299995422,80.30,14850
1593588311.3722985,21.25,21.00,20.94,21.19,21.06,20.81,21.00,21.19,21.06,21.12,21.00,21.19,21.06,21.19,21.19,-127.00,514,523,526,538,531,540,542,541,542,544,534,536,499,466,426,373,22.2399978637,80.51,14850
1593588611.301468,20.94,20.62,20.69,20.81,20.87,20.50,20.62,20.19,20.75,20.37,20.62,20.75,20.75,20.56,20.87,-127.00,515,524,528,539,533,542,544,542,544,546,536,537,506,478,444,395,21.6199989318,77.02,14850
1593588912.2417114,21.06,20.69,20.69,20.87,20.87,20.56,20.75,20.62,20.87,20.69,20.75,20.87,20.81,20.81,20.94,-127.00,513,522,527,537,531,540,542,540,542,544,534,535,504,474,441,394,21.9799995422,77.70,14850
1593589212.1717796,21.12,20.75,20.75,21.00,20.94,20.62,20.81,20.87,20.94,20.87,20.81,21.00,20.94,20.94,21.00,-127.00,513,522,526,537,531,540,542,541,542,544,534,535,504,473,437,392,22.0900001525,78.02,14850
1593589511.978594,21.19,20.81,20.87,21.06,21.00,20.69,20.87,21.00,21.00,21.00,20.87,21.06,20.94,21.00,21.06,-127.00,514,522,526,537,531,540,542,540,542,544,534,535,503,474,439,390,22.1599998474,78.24,14850
1593589812.143065,21.25,20.94,20.87,21.12,21.00,20.75,20.94,21.06,21.00,21.06,20.94,21.12,21.00,21.06,21.12,-127.00,514,522,526,537,531,540,542,541,542,544,534,535,503,472,437,388,22.2199974060,78.57,14850
1593590112.0594306,21.25,20.94,20.94,21.19,21.06,20.75,21.00,21.12,21.06,21.06,21.00,21.12,21.00,21.12,21.19,-127.00,513,522,526,538,531,540,542,541,542,544,534,535,504,472,431,382,22.2199974060,78.91,14850
1593590411.8740928,21.31,21.00,20.94,21.19,21.06,20.81,21.00,21.12,21.12,21.12,21.00,21.19,21.06,21.12,21.19,-127.00,514,522,526,538,531,540,542,541,542,544,534,535,501,472,434,381,22.2599983215,79.16,14850
